pre_x,pre_y
5509,0.412464759033109
5510,0.414417204412021
5511,0.416935330370857
5512,0.41985699456685
5513,0.422989674449252
5514,0.426113243879934
5515,0.429024806164255
5516,0.431537439339201
5517,0.433471920112667
5518,0.434701142014169
5519,0.435153207377297
5520,0.43479216415096
5521,0.433642945272617
5522,0.431787046696737
5523,0.429344800792199
5524,0.42648909251259
5525,0.42341952997571
5526,0.420327721331384
5527,0.417411690308178
5528,0.41486061806254
5529,0.412823857254885
5530,0.411426866672168
5531,0.41076795987168
5532,0.410893469282348
5533,0.411807031928707
5534,0.41346343165403
5535,0.415751956942873
5536,0.418519038323561
5537,0.421580335875647
5538,0.424722180471516
5539,0.427733032054233
5540,0.430418083229327
5541,0.432592596959021
5542,0.434108222278387
5543,0.43487149232043
5544,0.434831900372552
5545,0.433990996479835
5546,0.432407479568327
5547,0.43018549648437
5548,0.42747978715787
5549,0.424482246586786
5550,0.421388367129434
5551,0.418395914582161
5552,0.415700574740285
5553,0.413468789864725
5554,0.411837213473477
5555,0.410916982998835
5556,0.410775884502588
5557,0.41143480552314
5558,0.412866200895703
5559,0.414980246208472
5560,0.417633948723248
5561,0.420647509242804
5562,0.423810654280908
5563,0.426905056491763
5564,0.429724971441078
5565,0.432077585226504
5566,0.433798409215138
5567,0.434774505950817
5568,0.434943546272513
5569,0.434294061791904
5570,0.432870851952224
5571,0.43077019400374
5572,0.428139831980525
5573,0.425168933033946
5574,0.422058738177123
5575,0.41901067082629
5576,0.416223977086707
5577,0.413875682950958
5578,0.412110587254517
5579,0.411045019655432
5580,0.410756738991208
5581,0.411275377751837
5582,0.412580204752175
5583,0.414591356328935
5584,0.417172044315361
5585,0.420144143217811
5586,0.423299947786173
5587,0.426419762865197
5588,0.429292466001569
5589,0.431722222840182
5590,0.433538918195058
5591,0.434619758037391
5592,0.434896073994046
5593,0.434350412436789
5594,0.433019163847872
5595,0.430993127198875
5596,0.428415725490451
5597,0.42547245146702
5598,0.42236615308209
5599,0.419300630091855
5600,0.416476115282471
5601,0.41407469624946
5602,0.412246807932552
5603,0.411111846304961
5604,0.410753047402686
5605,0.411205945050984
5606,0.412453302423014
5607,0.414419980533073
5608,0.416972597808902
5609,0.419932578889925
5610,0.42309194648161
5611,0.426229807736874
5612,0.429130934195645
5613,0.431596460555171
5614,0.433453437583013
5615,0.434573877214217
5616,0.43488602661895
5617,0.434371263827006
5618,0.433063339885463
5619,0.431052009214953
5620,0.428481504464051
5621,0.425537510490531
5622,0.422424796437585
5623,0.419349884865332
5624,0.416513795920538
5625,0.414100446622289
5626,0.412262893802301
5627,0.411120965541533
5628,0.410758530915982
5629,0.41121220146912
5630,0.412463745829027
5631,0.414437052012253
5632,0.416998014565386
5633,0.419965605335948
5634,0.423130018392887
5635,0.426269707449969
5636,0.429167717318469
5637,0.431624082491414
5638,0.433466380284365
5639,0.434566656032204
5640,0.434854054327146
5641,0.434312330272141
5642,0.432976759395599
5643,0.43093923791087
5644,0.428347431052035
5645,0.425388976846568
5646,0.422269969345701
5647,0.419198665880444
5648,0.416376237881147
5649,0.413986095778409
5650,0.412181263861904
5651,0.41108025163299
5652,0.41076478019624
5653,0.41126922805062
5654,0.412571521377097
5655,0.414591030416434
5656,0.417189778661913
5657,0.420182737916963
5658,0.423357179658845
5659,0.426490701400874
5660,0.429365856622069
5661,0.431782840552069
5662,0.433571616058961
5663,0.434607730152587
5664,0.434824412904643
5665,0.434210406942846
5666,0.43280584708358
5667,0.430707949049533
5668,0.428070182638396
5669,0.425083835561034
5670,0.421956546967928
5671,0.418897665158682
5672,0.416107953272874
5673,0.41376874371025
5674,0.412030766347294
5675,0.411009431418308
5676,0.410781947397166
5677,0.411377335222949
5678,0.412766900186566
5679,0.414862623614201
5680,0.417520009267429
5681,0.420548818721572
5682,0.423733048783121
5683,0.426849585385612
5684,0.429681650863952
5685,0.432031189016249
5686,0.433732499766436
5687,0.434667597458978
5688,0.434776617657813
5689,0.434055319967755
5690,0.432551167736076
5691,0.430369259192786
5692,0.427670322404172
5693,0.424649927652884
5694,0.421517170534553
5695,0.418481719682715
5696,0.415743088454155
5697,0.41347923586482
5698,0.411836797475571
5699,0.410926537253031
5700,0.410819348410584
5701,0.411536447445708
5702,0.413040278849147
5703,0.415233414839795
5704,0.417963017736582
5705,0.42103288779624
5706,0.424223830129596
5707,0.427312316807162
5708,0.430083107897478
5709,0.432341341975395
5710,0.433927424615796
5711,0.434732120258706
5712,0.434704645116249
5713,0.433849373951383
5714,0.432223075216494
5715,0.429940836235134
5716,0.427171562747286
5717,0.424115210539231
5718,0.42098217997291
5719,0.41798180109014
5720,0.415311391490323
5721,0.413144399665468
5722,0.411621944170366
5723,0.410848703484395
5724,0.41088761501848
5725,0.41175000879339
5726,0.413387535294658
5727,0.415691822421425
5728,0.418500532565655
5729,0.421611223592068
5730,0.42480195901713
5731,0.427849356414711
5732,0.430540578177792
5733,0.432685448282898
5734,0.434132307384122
5735,0.434782570732611
5736,0.434596159456251
5737,0.433587347687269
5738,0.431823829764119
5739,0.429432175280362
5740,0.426589713097133
5741,0.423500364141255
5742,0.420375462980698
5743,0.417423311766839
5744,0.414837984351959
5745,0.412787362444158
5746,0.411405939807164
5747,0.410791030912248
5748,0.41099613986025
5749,0.412021034044047
5750,0.413805061748914
5751,0.416227855649026
5752,0.419117056165276
5753,0.42226415081765
5754,0.425445117681747
5755,0.428437390911025
5756,0.431031379197671
5757,0.433043035158611
5758,0.434330376126852
5759,0.43480695357522
5760,0.434444488163549
5761,0.433268235767166
5762,0.431358233076047
5763,0.428853451702248
5764,0.425939370004113
5765,0.42282322982211
5766,0.419716846233994
5767,0.416826790070006
5768,0.414342824911215
5769,0.41242630329118
5770,0.411204194150619
5771,0.410765246185573
5772,0.411152103965199
5773,0.412351557651795
5774,0.414289471021866
5775,0.416832799129968
5776,0.419799153073932
5777,0.422974515123558
5778,0.426133589339933
5779,0.429055408302735
5780,0.431534583989741
5781,0.433394708485937
5782,0.434505156830289
5783,0.434792767848572
5784,0.434241759162289
5785,0.432889337694637
5786,0.430829066659629
5787,0.428212571557122
5788,0.425232692938268
5789,0.422099185684585
5790,0.419023771237487
5791,0.416210486637049
5792,0.413843720516172
5793,0.412077452231313
5794,0.411030375286925
5795,0.410781557104856
5796,0.411361482857168
5797,0.412742861681226
5798,0.41483727295866
5799,0.417498721188868
5800,0.4205352400517
5801,0.423728158047474
5802,0.426851755305389
5803,0.429687448049925
5804,0.432035070263551
5805,0.433727342773129
5806,0.434646457552653
5807,0.434733302585185
5808,0.433985008967831
5809,0.432451688602784
5810,0.430241371886723
5811,0.427518015069079
5812,0.424480763513074
5813,0.421341114696105
5814,0.418310092261186
5815,0.415588330144017
5816,0.413353841987728
5817,0.411752518477675
5818,0.41089407034416
5819,0.410846761672325
5820,0.411627686064018
5821,0.41319456755216
5822,0.41544417173242
5823,0.41821762015981
5824,0.421314179556418
5825,0.424511580569713
5826,0.427584574689805
5827,0.430317822746974
5828,0.432517575336258
5829,0.434027232294825
5830,0.4347430628841
5831,0.434620451797916
5832,0.433669733872031
5833,0.431954866387701
5834,0.429598871095138
5835,0.426777098941703
5836,0.423693722541312
5837,0.42056120244563
5838,0.41758915058206
5839,0.414973827562072
5840,0.412885963329522
5841,0.411462778182083
5842,0.410804318071762
5843,0.410966976368026
5844,0.41195341993875
5845,0.413705775773482
5846,0.416105808224392
5847,0.41898221142136
5848,0.422126579960263
5849,0.42531416984736
5850,0.428321040887122
5851,0.430935952793556
5852,0.432972826975873
5853,0.434287182510511
5854,0.434790272714755
5855,0.434452113396557
5856,0.433296544503318
5857,0.431402309869755
5858,0.428907510387614
5859,0.425997584178605
5860,0.422880513294722
5861,0.419769055188254
5862,0.416870654374949
5863,0.414376205536683
5864,0.412448380539144
5865,0.411215223414368
5866,0.410766352335943
5867,0.411145188023895
5868,0.412339041220802
5869,0.41427398672656
5870,0.416816828857686
5871,0.419784599501972
5872,0.422962513777362
5873,0.426124518299822
5874,0.429048848025425
5875,0.431529361685238
5876,0.433389087483188
5877,0.434497066580347
5878,0.434780163241081
5879,0.434222979471112
5880,0.432863259810026
5881,0.430795314208387
5882,0.428171789099138
5883,0.425186540011745
5884,0.422050154508362
5885,0.418974983664529
5886,0.416165413451744
5887,0.413805967361283
5888,0.412050633760807
5889,0.411017838474636
5890,0.410785988338475
5891,0.411384545916643
5892,0.4127848088541
5893,0.414896634570769
5894,0.417572245500635
5895,0.42061809712383
5896,0.423814405167475
5897,0.426934875263596
5898,0.429760702727264
5899,0.432091866415258
5900,0.433761905110922
5901,0.434654510538184
5902,0.434712396378971
5903,0.433934610510025
5904,0.432373380501878
5905,0.430139157333592
5906,0.427398136136363
5907,0.424350922786546
5908,0.421209750732849
5909,0.418185922252248
5910,0.415479833579795
5911,0.413268714221532
5912,0.411697372718036
5913,0.41087412028475
5914,0.410865231974166
5915,0.411685221606962
5916,0.413288818013095
5917,0.415569613732679
5918,0.418365849902602
5919,0.42147471716606
5920,0.42467286320517
5921,0.427734808505336
5922,0.430445602136944
5923,0.432612596614526
5924,0.43408136146169
5925,0.434751207840357
5926,0.43458069675959
5927,0.433583230529066
5928,0.431826187412284
5929,0.429436246799239
5930,0.426591573347111
5931,0.423497790694813
5932,0.420367857648713
5933,0.417411249986638
5934,0.41482333967576
5935,0.412773244327497
5936,0.411396220276851
5937,0.410789955706672
5938,0.411007713226968
5939,0.412048304413351
5940,0.413849648424349
5941,0.416289334580159
5942,0.419192559729744
5943,0.422348732036999
5944,0.42553226472728
5945,0.428519377354486
5946,0.43109980596956
5947,0.433089515884286
5948,0.434347417364457
5949,0.434788998122743
5950,0.434388400538848
5951,0.433173455647452
5952,0.431227448138131
5953,0.428692962857617
5954,0.425758382274832
5955,0.422632938504641
5956,0.419529629293313
5957,0.416655326778515
5958,0.414199375799843
5959,0.412322117988884
5960,0.411148900903792
5961,0.41076610518568
5962,0.41121297063644
5963,0.412471867843851
5964,0.414463710938288
5965,0.417050455675004
5966,0.420045398119994
5967,0.423231748910133
5968,0.426383001382262
5969,0.429278014461194
5970,0.431712287966339
5971,0.433511899873328
5972,0.43455041883213
5973,0.434759852692253
5974,0.434129593652248
5975,0.432702165001103
5976,0.430577294237663
5977,0.427912438737217
5978,0.424904128353537
5979,0.421763847282759
5980,0.418703854003496
5981,0.415927454410325
5982,0.413616968649248
5983,0.411923460541216
5984,0.410962059045342
5985,0.410807157390274
5986,0.411483154444958
5987,0.412955594157165
5988,0.415128534981602
5989,0.417849021790388
5990,0.420919858907724
5991,0.4241196109181
5992,0.42722193687678
5993,0.430009092435157
5994,0.432283349472372
5995,0.433882230044928
5996,0.434694865539985
5997,0.434669707200797
5998,0.433811068005322
5999,0.432176700687207
6000,0.429883136410449
