x,y,,2126,0.42579658
2247,0.44635573,,,
2248,0.4463612,,,
2249,0.44600708,,,
2250,0.445283,,,
2251,0.44421424,,,
2252,0.44280244,,,
2253,0.44106163,,,
2254,0.43905318,,,
2255,0.43677308,,,
2256,0.43428509,,,
2257,0.43162222,,,
2258,0.42881676,,,
2259,0.42590891,,,
2260,0.42294693,,,
2261,0.4199712,,,
2262,0.41708014,,,
2263,0.41424413,,,
2264,0.41156515,,,
2265,0.40905061,,,
2266,0.40672726,,,
2267,0.40468557,,,
2268,0.40291187,,,
2269,0.40146817,,,
2270,0.40037396,,,
2271,0.39961858,,,
2272,0.39923761,,,
2273,0.39921925,,,
2274,0.39959655,,,
2275,0.40033504,,,
2276,0.40142459,,,
2277,0.40286954,,,
2278,0.40459256,,,
2279,0.40662519,,,
2280,0.40892779,,,
2281,0.41143032,,,
2282,0.41412639,,,
2283,0.41695137,,,
2284,0.41987039,,,
2285,0.42282349,,,
2286,0.42580286,,,
2287,0.42868748,,,
2288,0.43147201,,,
2289,0.43411478,,,
2290,0.43658029,,,
2291,0.43879604,,,
2292,0.44073819,,,
2293,0.44240519,,,
2294,0.44371384,,,
2295,0.44466644,,,
2296,0.44525927,,,
2297,0.44546447,,,
2298,0.44530678,,,
2299,0.44475548,,,
2300,0.44383337,,,
2301,0.44255902,,,
2302,0.44094594,,,
2303,0.43901415,,,
2304,0.43682717,,,
2305,0.43439596,,,
2306,0.43177365,,,
2307,0.42898428,,,
2308,0.42608353,,,
2309,0.42315496,,,
2310,0.42019364,,,
2311,0.41728266,,,
2312,0.41446966,,,
2313,0.41177812,,,
2314,0.40926299,,,
2315,0.40697876,,,
2316,0.40499599,,,
2317,0.403305,,,
2318,0.40193067,,,
2319,0.40092522,,,
2320,0.40030522,,,
2321,0.40008623,,,
2322,0.40021076,,,
2323,0.4007319,,,
2324,0.40164746,,,
2325,0.40289021,,,
2326,0.40449519,,,
2327,0.4064457,,,
2328,0.40867611,,,
2329,0.4111356,,,
2330,0.41379603,,,
2331,0.41658694,,,
2332,0.41947613,,,
2333,0.42241734,,,
2334,0.42537047,,,
2335,0.4282715,,,
2336,0.43106898,,,
2337,0.43371423,,,
2338,0.43617543,,,
2339,0.43836056,,,
2340,0.4402995,,,
2341,0.44191097,,,
2342,0.44317552,,,
2343,0.44404632,,,
2344,0.4445568,,,
2345,0.44465309,,,
2346,0.44436067,,,
2347,0.44369742,,,
2348,0.44263356,,,
2349,0.44120791,,,
2350,0.43945068,,,
2351,0.43740242,,,
2352,0.43506619,,,
2353,0.43250855,,,
2354,0.42977281,,,
2355,0.42692325,,,
2356,0.42399077,,,
2357,0.4210336,,,
2358,0.41809997,,,
2359,0.41525385,,,
2360,0.41253164,,,
2361,0.40997727,,,
2362,0.4077025,,,
2363,0.40567089,,,
2364,0.40397292,,,
2365,0.40263859,,,
2366,0.40167781,,,
2367,0.40106633,,,
2368,0.40084349,,,
2369,0.4010606,,,
2370,0.40165877,,,
2371,0.40264515,,,
2372,0.40400613,,,
2373,0.40572231,,,
2374,0.40776218,,,
2375,0.41003865,,,
2376,0.41257998,,,
2377,0.41529545,,,
2378,0.41811636,,,
2379,0.42103568,,,
2380,0.42404614,,,
2381,0.42695854,,,
2382,0.42979795,,,
2383,0.43249379,,,
2384,0.43501388,,,
2385,0.43730317,,,
2386,0.43929399,,,
2387,0.44098334,,,
2388,0.44229721,,,
2389,0.44327547,,,
2390,0.44381354,,,
2391,0.44394142,,,
2392,0.44368463,,,
2393,0.44303108,,,
2394,0.44200049,,,
2395,0.44054192,,,
2396,0.43876014,,,
2397,0.43666115,,,
2398,0.43429848,,,
2399,0.43171461,,,
2400,0.42893968,,,
2401,0.42604415,,,
2402,0.42307635,,,
2403,0.42009217,,,
2404,0.4171696,,,
2405,0.41441141,,,
2406,0.41181482,,,
2407,0.40939353,,,
2408,0.40722864,,,
2409,0.40538433,,,
2410,0.40385394,,,
2411,0.40269077,,,
2412,0.40193257,,,
2413,0.40157445,,,
2414,0.40166228,,,
2415,0.40214633,,,
2416,0.40306796,,,
2417,0.40432648,,,
2418,0.40598093,,,
2419,0.407971,,,
2420,0.41020825,,,
2421,0.41272633,,,
2422,0.41542373,,,
2423,0.41830079,,,
2424,0.42124684,,,
2425,0.42421817,,,
2426,0.4271743,,,
2427,0.43003683,,,
2428,0.43269375,,,
2429,0.43517753,,,
2430,0.43739494,,,
2431,0.43932669,,,
2432,0.44092843,,,
2433,0.4421352,,,
2434,0.44297243,,,
2435,0.44338424,,,
2436,0.44338319,,,
2437,0.4429495,,,
2438,0.44209338,,,
2439,0.44083546,,,
2440,0.4392092,,,
2441,0.43725113,,,
2442,0.43498277,,,
2443,0.43245552,,,
2444,0.42974703,,,
2445,0.42688116,,,
2446,0.423981,,,
2447,0.42100112,,,
2448,0.41806939,,,
2449,0.41522949,,,
2450,0.41254556,,,
2451,0.41008871,,,
2452,0.40793822,,,
2453,0.40606869,,,
2454,0.40450431,,,
2455,0.40336801,,,
2456,0.40261556,,,
2457,0.40229989,,,
2458,0.40245265,,,
2459,0.40299892,,,
2460,0.40394376,,,
2461,0.40530595,,,
2462,0.40703472,,,
2463,0.40909708,,,
2464,0.4114436,,,
2465,0.41402153,,,
2466,0.41681647,,,
2467,0.41967617,,,
2468,0.42260296,,,
2469,0.42551275,,,
2470,0.42840568,,,
2471,0.43118288,,,
2472,0.43377788,,,
2473,0.4361166,,,
2474,0.43815616,,,
2475,0.43986516,,,
2476,0.44120276,,,
2477,0.4421208,,,
2478,0.44259023,,,
2479,0.44265502,,,
2480,0.44229369,,,
2481,0.44149427,,,
2482,0.44030861,,,
2483,0.43873897,,,
2484,0.4368177,,,
2485,0.43457067,,,
2486,0.43205948,,,
2487,0.42936633,,,
2488,0.42650941,,,
2489,0.42356881,,,
2490,0.42061732,,,
2491,0.41770407,,,
2492,0.41489577,,,
2493,0.41224097,,,
2494,0.40979791,,,
2495,0.40771711,,,
2496,0.40593014,,,
2497,0.40455666,,,
2498,0.40354431,,,
2499,0.40292801,,,
2500,0.40273716,,,
2501,0.40303183,,,
2502,0.40373172,,,
2503,0.40482937,,,
2504,0.40635213,,,
2505,0.40823269,,,
2506,0.41046645,,,
2507,0.4129965,,,
2508,0.41568828,,,
2509,0.41852272,,,
2510,0.42146794,,,
2511,0.42445496,,,
2512,0.42737145,,,
2513,0.43017018,,,
2514,0.43281401,,,
2515,0.43519878,,,
2516,0.43727197,,,
2517,0.43904733,,,
2518,0.44041759,,,
2519,0.44140032,,,
2520,0.44192476,,,
2521,0.44203911,,,
2522,0.44167495,,,
2523,0.44086518,,,
2524,0.4396649,,,
2525,0.43807093,,,
2526,0.4361069,,,
2527,0.43382732,,,
2528,0.43127557,,,
2529,0.4285137,,,
2530,0.42564488,,,
2531,0.42270387,,,
2532,0.41974132,,,
2533,0.41678564,,,
2534,0.41405279,,,
2535,0.41150376,,,
2536,0.40924736,,,
2537,0.40726289,,,
2538,0.40563827,,,
2539,0.40440721,,,
2540,0.40358403,,,
2541,0.40326161,,,
2542,0.40336002,,,
2543,0.4039331,,,
2544,0.40488871,,,
2545,0.406361,,,
2546,0.40813652,,,
2547,0.41023448,,,
2548,0.41268317,,,
2549,0.41534515,,,
2550,0.41816334,,,
2551,0.42108158,,,
2552,0.4240469,,,
2553,0.42696322,,,
2554,0.42980043,,,
2555,0.43247333,,,
2556,0.43489774,,,
2557,0.43699269,,,
2558,0.43871078,,,
2559,0.44010165,,,
2560,0.44107032,,,
2561,0.44157427,,,
2562,0.4415885,,,
2563,0.44117988,,,
2564,0.44031675,,,
2565,0.43902484,,,
2566,0.4373323,,,
2567,0.43534553,,,
2568,0.43297997,,,
2569,0.43032369,,,
2570,0.42755605,,,
2571,0.42466085,,,
2572,0.42165762,,,
2573,0.4187324,,,
2574,0.41591913,,,
2575,0.41328922,,,
2576,0.41085457,,,
2577,0.4087269,,,
2578,0.40689853,,,
2579,0.40550626,,,
2580,0.40451573,,,
2581,0.40400597,,,
2582,0.40395381,,,
2583,0.40433515,,,
2584,0.40519442,,,
2585,0.40649057,,,
2586,0.40817461,,,
2587,0.41020306,,,
2588,0.41259061,,,
2589,0.41520319,,,
2590,0.4179997,,,
2591,0.42090258,,,
2592,0.42385555,,,
2593,0.42678172,,,
2594,0.42962614,,,
2595,0.43230241,,,
2596,0.43467122,,,
2597,0.43677024,,,
2598,0.43850343,,,
2599,0.43986226,,,
2600,0.44074468,,,
2601,0.44119426,,,
2602,0.44122325,,,
2603,0.44072161,,,
2604,0.43979378,,,
2605,0.43836561,,,
2606,0.43661647,,,
2607,0.43448956,,,
2608,0.43201726,,,
2609,0.42934579,,,
2610,0.42647009,,,
2611,0.42356322,,,
2612,0.42060746,,,
2613,0.41767785,,,
2614,0.41492329,,,
2615,0.41233127,,,
2616,0.4099958,,,
2617,0.40801045,,,
2618,0.40642467,,,
2619,0.40521738,,,
2620,0.40457106,,,
2621,0.40436217,,,
2622,0.40461593,,,
2623,0.40538394,,,
2624,0.40654298,,,
2625,0.40813391,,,
2626,0.41014682,,,
2627,0.41249277,,,
2628,0.41505373,,,
2629,0.41785582,,,
2630,0.42080215,,,
2631,0.42379997,,,
2632,0.42666799,,,
2633,0.42945663,,,
2634,0.43212206,,,
2635,0.43449501,,,
2636,0.43661043,,,
2637,0.43831847,,,
2638,0.43963476,,,
2639,0.44048906,,,
2640,0.44084835,,,
2641,0.44078303,,,
2642,0.44024796,,,
2643,0.43921558,,,
2644,0.43774313,,,
2645,0.435868,,,
2646,0.43367338,,,
2647,0.43110228,,,
2648,0.42834607,,,
2649,0.42544008,,,
2650,0.42249527,,,
2651,0.41957835,,,
2652,0.41673659,,,
2653,0.41406013,,,
2654,0.41159268,,,
2655,0.40950211,,,
2656,0.40773495,,,
2657,0.40638967,,,
2658,0.40544108,,,
2659,0.40499311,,,
2660,0.40502282,,,
2661,0.40555248,,,
2662,0.4065253,,,
2663,0.40795183,,,
2664,0.40977739,,,
2665,0.4119776,,,
2666,0.41451779,,,
2667,0.4172737,,,
2668,0.42010434,,,
2669,0.42306341,,,
2670,0.42600892,,,
2671,0.42888516,,,
2672,0.43158665,,,
2673,0.43398828,,,
2674,0.43611333,,,
2675,0.4379035,,,
2676,0.43917103,,,
2677,0.43998366,,,
2678,0.44035928,,,
2679,0.44019018,,,
2680,0.43958072,,,
2681,0.43846523,,,
2682,0.43694575,,,
2683,0.43508842,,,
2684,0.43283831,,,
2685,0.43028966,,,
2686,0.42754988,,,
2687,0.42462839,,,
2688,0.42168441,,,
2689,0.41875681,,,
2690,0.41590583,,,
2691,0.41331774,,,
2692,0.41097165,,,
2693,0.40894225,,,
2694,0.40731778,,,
2695,0.40613599,,,
2696,0.40546982,,,
2697,0.40523434,,,
2698,0.40554606,,,
2699,0.40629118,,,
2700,0.40750798,,,
2701,0.40912323,,,
2702,0.41117816,,,
2703,0.4135931,,,
2704,0.41621763,,,
2705,0.41903688,,,
2706,0.4219755,,,
2707,0.42496138,,,
2708,0.42782648,,,
2709,0.43055659,,,
2710,0.43302918,,,
2711,0.43529599,,,
2712,0.43709714,,,
2713,0.4385216,,,
2714,0.4395208,,,
2715,0.44002985,,,
2716,0.43998806,,,
2717,0.43941189,,,
2718,0.43839069,,,
2719,0.43698414,,,
2720,0.43502924,,,
2721,0.43276384,,,
2722,0.43021034,,,
2723,0.42740401,,,
2724,0.42448574,,,
2725,0.42155787,,,
2726,0.4187043,,,
2727,0.41590765,,,
2728,0.41330292,,,
2729,0.41097233,,,
2730,0.40907509,,,
2731,0.40754998,,,
2732,0.40651313,,,
2733,0.40588714,,,
2734,0.40583377,,,
2735,0.40631422,,,
2736,0.40724501,,,
2737,0.40865093,,,
2738,0.41052389,,,
2739,0.41270153,,,
2740,0.41519581,,,
2741,0.41792496,,,
2742,0.42078775,,,
2743,0.42377433,,,
2744,0.42668431,,,
2745,0.4294819,,,
2746,0.43209925,,,
2747,0.43442472,,,
2748,0.43642626,,,
2749,0.43801841,,,
2750,0.43914648,,,
2751,0.43977584,,,
2752,0.43993235,,,
2753,0.43950274,,,
2754,0.43859605,,,
2755,0.43723165,,,
2756,0.43541904,,,
2757,0.43326246,,,
2758,0.43077082,,,
2759,0.42799626,,,
2760,0.42509387,,,
2761,0.42215727,,,
2762,0.41915966,,,
2763,0.41630311,,,
2764,0.41369891,,,
2765,0.41135043,,,
2766,0.40932292,,,
2767,0.40778821,,,
2768,0.40659659,,,
2769,0.40604407,,,
2770,0.40591001,,,
2771,0.4063268,,,
2772,0.40724568,,,
2773,0.40869713,,,
2774,0.41051458,,,
2775,0.41277666,,,
2776,0.41530375,,,
2777,0.41803827,,,
2778,0.42098188,,,
2779,0.42395884,,,
2780,0.42685814,,,
2781,0.42964525,,,
2782,0.43220167,,,
2783,0.43441452,,,
2784,0.43629397,,,
2785,0.43766728,,,
2786,0.43867637,,,
2787,0.43912992,,,
2788,0.43901494,,,
2789,0.43838033,,,
2790,0.43730378,,,
2791,0.43573269,,,
2792,0.43371566,,,
2793,0.4313681,,,
2794,0.42872215,,,
2795,0.42581276,,,
2796,0.42291851,,,
2797,0.41998264,,,
2798,0.41706358,,,
2799,0.41435142,,,
2800,0.41194602,,,
2801,0.40984522,,,
2802,0.40818247,,,
2803,0.40687773,,,
2804,0.40612621,,,
2805,0.40591382,,,
2806,0.40627346,,,
2807,0.40707785,,,
2808,0.40840415,,,
2809,0.41012498,,,
2810,0.41235582,,,
2811,0.41485273,,,
2812,0.41758762,,,
2813,0.42055139,,,
2814,0.42349397,,,
2815,0.42641769,,,
2816,0.42915385,,,
2817,0.43176548,,,
2818,0.43402414,,,
2819,0.43583429,,,
2820,0.43720734,,,
2821,0.4381442,,,
2822,0.43863953,,,
2823,0.43847718,,,
2824,0.4378475,,,
2825,0.43663963,,,
2826,0.43501767,,,
2827,0.43294025,,,
2828,0.43059989,,,
2829,0.42788959,,,
2830,0.42510364,,,
2831,0.42211419,,,
2832,0.41914883,,,
2833,0.41639567,,,
2834,0.41372921,,,
2835,0.41135362,,,
2836,0.40942236,,,
2837,0.40794922,,,
2838,0.40689689,,,
2839,0.40637599,,,
2840,0.40639109,,,
2841,0.4068774,,,
2842,0.40792946,,,
2843,0.40946496,,,
2844,0.41143045,,,
2845,0.41382232,,,
2846,0.41649003,,,
2847,0.41936659,,,
2848,0.42223472,,,
2849,0.42518803,,,
2850,0.42796834,,,
2851,0.43060282,,,
2852,0.43298326,,,
2853,0.43499742,,,
2854,0.43653486,,,
2855,0.43761387,,,
2856,0.43820283,,,
2857,0.43821116,,,
2858,0.43772736,,,
2859,0.43670099,,,
2860,0.43513398,,,
2861,0.43320225,,,
2862,0.43082301,,,
2863,0.42818287,,,
2864,0.42530649,,,
2865,0.4223926,,,
2866,0.41944213,,,
2867,0.41659504,,,
2868,0.41397111,,,
2869,0.41167146,,,
2870,0.40971027,,,
2871,0.40817419,,,
2872,0.40716044,,,
2873,0.40668378,,,
2874,0.40670895,,,
2875,0.4073501,,,
2876,0.40845243,,,
2877,0.41003279,,,
2878,0.41201657,,,
2879,0.41446669,,,
2880,0.41721786,,,
2881,0.4200058,,,
2882,0.42289814,,,
2883,0.42584512,,,
2884,0.42864466,,,
2885,0.43118837,,,
2886,0.43341951,,,
2887,0.43530094,,,
2888,0.43675883,,,
2889,0.43764822,,,
2890,0.43796697,,,
2891,0.4377529,,,
2892,0.43701955,,,
2893,0.43578612,,,
2894,0.43409936,,,
2895,0.43185529,,,
2896,0.42934966,,,
2897,0.42654777,,,
2898,0.42358072,,,
2899,0.42061997,,,
2900,0.41767641,,,
2901,0.41490477,,,
2902,0.41246387,,,
2903,0.4102956,,,
2904,0.40863536,,,
2905,0.4074561,,,
2906,0.40672402,,,
2907,0.406637,,,
2908,0.40710102,,,
2909,0.40806573,,,
2910,0.40954668,,,
2911,0.41151746,,,
2912,0.41379981,,,
2913,0.41640967,,,
2914,0.41930497,,,
2915,0.42222147,,,
2916,0.42523208,,,
2917,0.42811021,,,
2918,0.43070365,,,
2919,0.43299102,,,
2920,0.43497292,,,
2921,0.43634509,,,
2922,0.43729066,,,
2923,0.43769104,,,
2924,0.43744809,,,
2925,0.43674685,,,
2926,0.43555268,,,
2927,0.43382281,,,
2928,0.43165178,,,
2929,0.42912873,,,
2930,0.4264673,,,
2931,0.42358319,,,
2932,0.4205941,,,
2933,0.4176594,,,
2934,0.41502843,,,
2935,0.41264768,,,
2936,0.41055756,,,
2937,0.40886679,,,
2938,0.40768655,,,
2939,0.40710342,,,
2940,0.40707926,,,
2941,0.40758994,,,
2942,0.40879303,,,
2943,0.41038749,,,
2944,0.41241225,,,
2945,0.41478584,,,
2946,0.41746494,,,
2947,0.42047196,,,
2948,0.42341145,,,
2949,0.4263539,,,
2950,0.42906744,,,
2951,0.43159461,,,
2952,0.43373497,,,
2953,0.43551348,,,
2954,0.43665823,,,
2955,0.43738135,,,
2956,0.43748965,,,
2957,0.43706022,,,
2958,0.43599643,,,
2959,0.43445447,,,
2960,0.43242847,,,
2961,0.43001266,,,
2962,0.42735195,,,
2963,0.42450587,,,
2964,0.42158344,,,
2965,0.41856171,,,
2966,0.41574108,,,
2967,0.41319387,,,
2968,0.41098884,,,
2969,0.40928964,,,
2970,0.40805299,,,
2971,0.40731328,,,
2972,0.40719172,,,
2973,0.40757484,,,
2974,0.40863482,,,
2975,0.41012137,,,
2976,0.41212587,,,
2977,0.41463441,,,
2978,0.41734564,,,
2979,0.42019977,,,
2980,0.42319664,,,
2981,0.42614714,,,
2982,0.42892351,,,
2983,0.4314683,,,
2984,0.43370841,,,
2985,0.43545617,,,
2986,0.43665771,,,
2987,0.43729462,,,
2988,0.43731628,,,
2989,0.43684381,,,
2990,0.43574638,,,
2991,0.43415279,,,
2992,0.43208414,,,
2993,0.42967838,,,
2994,0.4269112,,,
2995,0.42405079,,,
2996,0.42106408,,,
2997,0.41822598,,,
2998,0.4156651,,,
2999,0.41325804,,,
3000,0.41119225,,,
3001,0.40960617,,,
3002,0.40850757,,,
3003,0.40794319,,,
3004,0.40790735,,,
3005,0.40855637,,,
3006,0.40976124,,,
3007,0.41139279,,,
3008,0.4136371,,,
3009,0.41618389,,,
3010,0.41888763,,,
3011,0.42180165,,,
3012,0.42473625,,,
3013,0.42759168,,,
3014,0.43032908,,,
3015,0.43272612,,,
3016,0.43457714,,,
3017,0.43610526,,,
3018,0.43706528,,,
3019,0.43745008,,,
3020,0.43724447,,,
3021,0.43632303,,,
3022,0.43491661,,,
3023,0.43308991,,,
3024,0.43077596,,,
3025,0.42817861,,,
3026,0.42525624,,,
3027,0.42230304,,,
3028,0.41930578,,,
3029,0.41648581,,,
3030,0.41387373,,,
3031,0.41159113,,,
3032,0.40991589,,,
3033,0.40868412,,,
3034,0.40796724,,,
3035,0.40799886,,,
3036,0.40856683,,,
3037,0.40972439,,,
3038,0.41137742,,,
3039,0.4134965,,,
3040,0.4160072,,,
3041,0.41874735,,,
3042,0.4216539,,,
3043,0.42463719,,,
3044,0.42750925,,,
3045,0.43010487,,,
3046,0.43256865,,,
3047,0.43457599,,,
3048,0.43603338,,,
3049,0.43691372,,,
3050,0.43719683,,,
3051,0.43691869,,,
3052,0.43605465,,,
3053,0.43462578,,,
3054,0.43277972,,,
3055,0.43038492,,,
3056,0.42772291,,,
3057,0.4249008,,,
3058,0.42194409,,,
3059,0.41900993,,,
3060,0.41614934,,,
3061,0.41367477,,,
3062,0.41159672,,,
3063,0.40983026,,,
3064,0.40872939,,,
3065,0.40818947,,,
3066,0.40834095,,,
3067,0.40901252,,,
3068,0.41039857,,,
3069,0.41214826,,,
3070,0.41444792,,,
3071,0.41705054,,,
3072,0.41991139,,,
3073,0.42292512,,,
3074,0.42584281,,,
3075,0.42860786,,,
3076,0.4312308,,,
3077,0.43342036,,,
3078,0.43509355,,,
3079,0.43631521,,,
3080,0.4369596,,,
3081,0.4369591,,,
3082,0.43644562,,,
3083,0.43517146,,,
3084,0.43351242,,,
3085,0.43134037,,,
3086,0.42878334,,,
3087,0.42588386,,,
3088,0.42290545,,,
3089,0.41999159,,,
3090,0.41710697,,,
3091,0.41458208,,,
3092,0.41229921,,,
3093,0.41048434,,,
3094,0.40918556,,,
3095,0.40852914,,,
3096,0.40843884,,,
3097,0.40902457,,,
3098,0.41017598,,,
3099,0.41178424,,,
3100,0.41392245,,,
3101,0.41642983,,,
3102,0.41912683,,,
3103,0.42207507,,,
3104,0.42509104,,,
3105,0.42793206,,,
3106,0.43059128,,,
3107,0.43284715,,,
3108,0.43473123,,,
3109,0.43603884,,,
3110,0.43671806,,,
3111,0.43676513,,,
3112,0.43611872,,,
3113,0.4349489,,,
3114,0.43328897,,,
3115,0.43115514,,,
3116,0.42858649,,,
3117,0.42575289,,,
3118,0.42279533,,,
3119,0.41981438,,,
3120,0.41708231,,,
3121,0.41451543,,,
3122,0.41230306,,,
3123,0.41046556,,,
3124,0.40921098,,,
3125,0.40855194,,,
3126,0.40857036,,,
3127,0.40924137,,,
3128,0.41049565,,,
3129,0.4122299,,,
3130,0.41446167,,,
3131,0.41708166,,,
3132,0.41998948,,,
3133,0.42292296,,,
3134,0.42584761,,,
3135,0.42856085,,,
3136,0.43110135,,,
3137,0.43329591,,,
3138,0.4348359,,,
3139,0.43595939,,,
3140,0.43645117,,,
3141,0.43629835,,,
3142,0.43548949,,,
3143,0.43417415,,,
3144,0.43227304,,,
3145,0.42985945,,,
3146,0.42729654,,,
3147,0.42435346,,,
3148,0.42131009,,,
3149,0.41847975,,,
3150,0.41571,,,
3151,0.41330615,,,
3152,0.41122226,,,
3153,0.40977377,,,
3154,0.408903,,,
3155,0.40852697,,,
3156,0.40890127,,,
3157,0.40995946,,,
3158,0.41155608,,,
3159,0.41362557,,,
3160,0.41617103,,,
3161,0.41905721,,,
3162,0.42190517,,,
3163,0.42487569,,,
3164,0.42767329,,,
3165,0.43034915,,,
3166,0.43255981,,,
3167,0.43433534,,,
3168,0.43561283,,,
3169,0.43619661,,,
3170,0.43621472,,,
3171,0.43558465,,,
3172,0.43430167,,,
3173,0.43251175,,,
3174,0.43026179,,,
3175,0.42758947,,,
3176,0.424823,,,
3177,0.42180178,,,
3178,0.41880266,,,
3179,0.41603716,,,
3180,0.41353754,,,
3181,0.41150472,,,
3182,0.4099487,,,
3183,0.40907646,,,
3184,0.40875664,,,
3185,0.40907473,,,
3186,0.41007077,,,
3187,0.41177833,,,
3188,0.41382182,,,
3189,0.41636348,,,
3190,0.41919121,,,
3191,0.42208551,,,
3192,0.42495294,,,
3193,0.42776802,,,
3194,0.43043944,,,
3195,0.43267726,,,
3196,0.4343608,,,
3197,0.43546608,,,
3198,0.43608877,,,
3199,0.43591582,,,
3200,0.43507536,,,
3201,0.43363109,,,
3202,0.43162102,,,
3203,0.42934327,,,
3204,0.42658737,,,
3205,0.42375972,,,
3206,0.42086628,,,
3207,0.41805983,,,
3208,0.41547357,,,
3209,0.41326365,,,
3210,0.41132281,,,
3211,0.41004264,,,
3212,0.40932917,,,
3213,0.40917008,,,
3214,0.40979342,,,
3215,0.41100932,,,
3216,0.41282271,,,
3217,0.41513418,,,
3218,0.41763789,,,
3219,0.42044919,,,
3220,0.42333653,,,
3221,0.42621267,,,
3222,0.42897838,,,
3223,0.43139299,,,
3224,0.43328092,,,
3225,0.43477785,,,
3226,0.43563059,,,
3227,0.43579367,,,
3228,0.43523997,,,
3229,0.43412027,,,
3230,0.43243052,,,
3231,0.43022177,,,
3232,0.42769726,,,
3233,0.42492515,,,
3234,0.42204585,,,
3235,0.41906684,,,
3236,0.41620671,,,
3237,0.41384952,,,
3238,0.41195591,,,
3239,0.41057293,,,
3240,0.40966721,,,
3241,0.40948061,,,
3242,0.40990375,,,
3243,0.41111246,,,
3244,0.41274069,,,
3245,0.41501957,,,
3246,0.41759653,,,
3247,0.42036069,,,
3248,0.42337113,,,
3249,0.42635771,,,
3250,0.42917016,,,
3251,0.4315342,,,
3252,0.43364225,,,
3253,0.43509472,,,
3254,0.4359566,,,
3255,0.43621992,,,
3256,0.43594951,,,
3257,0.43492756,,,
3258,0.43344376,,,
3259,0.43125901,,,
3260,0.42874118,,,
3261,0.42595409,,,
3262,0.42292549,,,
3263,0.42000214,,,
3264,0.41719151,,,
3265,0.41474619,,,
3266,0.41270515,,,
3267,0.41128437,,,
3268,0.41039523,,,
3269,0.41021531,,,
3270,0.41080921,,,
3271,0.41191362,,,
3272,0.41364347,,,
3273,0.41590382,,,
3274,0.41860892,,,
3275,0.42139053,,,
3276,0.42438196,,,
3277,0.4274754,,,
3278,0.43032432,,,
3279,0.43279607,,,
3280,0.43491238,,,
3281,0.43630027,,,
3282,0.43699284,,,
3283,0.43714723,,,
3284,0.43656888,,,
3285,0.43540846,,,
3286,0.43356027,,,
3287,0.43116892,,,
3288,0.42855555,,,
3289,0.42566186,,,
3290,0.42262322,,,
3291,0.41973029,,,
3292,0.41703778,,,
3293,0.41472242,,,
3294,0.41290216,,,
3295,0.41164987,,,
3296,0.41107347,,,
3297,0.4110508,,,
3298,0.41180314,,,
3299,0.41319412,,,
3300,0.41509154,,,
3301,0.41750093,,,
3302,0.42013315,,,
3303,0.42305962,,,
3304,0.42593379,,,
3305,0.42874324,,,
3306,0.43128587,,,
3307,0.43353318,,,
3308,0.43515394,,,
3309,0.43629098,,,
3310,0.43661233,,,
3311,0.43649374,,,
3312,0.43563587,,,
3313,0.43399559,,,
3314,0.4319067,,,
3315,0.42935114,,,
3316,0.42651648,,,
3317,0.4234267,,,
3318,0.42042419,,,
3319,0.41758453,,,
3320,0.41509278,,,
3321,0.41319825,,,
3322,0.41192893,,,
3323,0.41110423,,,
3324,0.41096579,,,
3325,0.41160034,,,
3326,0.41284222,,,
3327,0.41458963,,,
3328,0.41671303,,,
3329,0.41943619,,,
3330,0.42235801,,,
3331,0.4252912,,,
3332,0.42809577,,,
3333,0.43079256,,,
3334,0.43300599,,,
3335,0.43472526,,,
3336,0.43578391,,,
3337,0.43630385,,,
3338,0.43611595,,,
3339,0.43508446,,,
3340,0.43347901,,,
3341,0.43126529,,,
3342,0.42861762,,,
3343,0.42584171,,,
3344,0.42303917,,,
3345,0.41993245,,,
3346,0.41720424,,,
3347,0.41468816,,,
3348,0.4128267,,,
3349,0.41141138,,,
3350,0.41064299,,,
3351,0.41069036,,,
3352,0.41128136,,,
3353,0.41247981,,,
3354,0.41438159,,,
3355,0.41664715,,,
3356,0.41941959,,,
3357,0.42232989,,,
3358,0.42529873,,,
3359,0.42810119,,,
3360,0.43068414,,,
3361,0.43270791,,,
3362,0.43430644,,,
3363,0.43526519,,,
3364,0.43554446,,,
3365,0.43506125,,,
3366,0.43399085,,,
3367,0.43230094,,,
3368,0.43011643,,,
3369,0.4275945,,,
3370,0.4246704,,,
3371,0.42153931,,,
3372,0.41855477,,,
3373,0.41591512,,,
3374,0.41370082,,,
3375,0.41198858,,,
3376,0.4107974,,,
3377,0.4102214,,,
3378,0.4102882,,,
3379,0.41104673,,,
3380,0.41257087,,,
3381,0.41464014,,,
3382,0.41719793,,,
3383,0.41993163,,,
3384,0.4228513,,,
3385,0.42583452,,,
3386,0.42856988,,,
3387,0.4309962,,,
3388,0.43289891,,,
3389,0.43425327,,,
3390,0.43506837,,,
3391,0.4349669,,,
3392,0.43413902,,,
3393,0.43278976,,,
3394,0.43075107,,,
3395,0.42850565,,,
3396,0.42586624,,,
3397,0.42276719,,,
3398,0.41976819,,,
3399,0.41694408,,,
3400,0.4145492,,,
3401,0.412577,,,
3402,0.41122135,,,
3403,0.41046229,,,
3404,0.41036025,,,
3405,0.41085342,,,
3406,0.41218175,,,
3407,0.41413538,,,
3408,0.41641054,,,
3409,0.41932625,,,
3410,0.42222601,,,
3411,0.42507523,,,
3412,0.42776928,,,
